CustomerID,TransactionID,TransactionDate,Amount,ProductCategory,PaymentMethod
984d1ffa-8789-44f8-9a59-3c82e4d1d9c4,0,2023-03-21,771.71,Clothing,PayPal
8259be60-437d-486d-9b10-b834e22ba7cc,0,2023-02-10,908.51,Clothing,Debit Card
c31b7475-f089-4708-be02-df18e1348a5e,0,2023-10-06,809.08,Health & Beauty,PayPal
aad9efed-bab8-4873-833a-a6cc86aa49bc,0,2023-02-04,0.0,Health & Beauty,Credit Card
57949a01-31cd-4f78-b64c-392e0a74bd1f,0,2023-11-02,732.75,,Credit Card
13055ed6-bead-43e7-ac2a-faba56cfc647,0,2023-05-13,0.0,Home & Garden,Debit Card
51668fb4-bf4c-4030-8df0-ddc2263ec6ad,0,2023-08-11,592.72,,Credit Card
ad21da52-d3d5-462d-bf3b-841e989ba1be,0,2022-10-28,291.9,Health & Beauty,PayPal
083a0272-f1ab-46c6-a612-966ff1837635,0,2023-02-07,631.63,Home & Garden,Bank Transfer
79e54264-06e9-4eb7-a79f-ecfcc603efc8,0,2023-07-21,747.58,Clothing,Credit Card
c4a7ca71-d1b7-4c29-863b-b0c17bdc0508,0,2023-09-13,292.11,Electronics,PayPal
8d807538-5767-461a-a074-542002142cc7,0,2024-01-21,84.98,Electronics,PayPal
dad5383c-36f9-4dd6-8a63-a3466a8ca819,0,2023-06-26,876.82,Automotive,Credit Card
80ccc424-80cb-43f9-8063-a09c96c53da0,0,2024-06-02,271.98,Home & Garden,Credit Card
a3c0fe03-4de6-4e05-becb-c67e93e2b97f,0,2023-04-14,58.42,Electronics,Debit Card
f6f7400a-0aa5-47dc-bc5a-af3e38d00f30,0,2024-02-03,595.22,Health & Beauty,Bank Transfer
49f06ea9-4ae5-4ce5-98ce-d2c2f6f15cbd,0,2023-10-17,0.0,Electronics,Debit Card
7eb7f7df-9b0a-416a-829e-bcf4d8bd57dc,0,2023-06-11,-100.0,Automotive,PayPal
f64f26c0-38ff-40d2-b22a-fc527d19dec3,0,2024-04-02,499.74,Home & Garden,Credit Card
9c4eeca5-47b9-422b-88e9-2cc77cf58a20,0,2024-04-17,81.97,Health & Beauty,Debit Card
041ce001-c5db-443e-8269-7ff3412af7fe,0,2024-01-07,0.0,Automotive,Bank Transfer
3341628f-8548-4ae7-9000-ec20c5973e5a,0,2023-12-19,237.79,Clothing,PayPal
e470607b-d83b-4042-956a-559e5126c4db,0,2023-01-16,451.24,Automotive,Bank Transfer
28dad012-b308-4cd7-b60f-edb22f8a6022,0,2022-07-24,63.04,Home & Garden,PayPal
e7c7f991-9b89-485f-b2e1-216ac5c661a0,0,2023-07-16,406.91,Automotive,PayPal
e93f71d9-e511-45a4-8640-9ece88920b77,0,2023-06-10,0.0,Automotive,PayPal
c5440e19-6474-40f0-9306-f4d590035241,0,2023-10-12,474.57,Clothing,Debit Card
edd44c40-873f-4fbd-9ceb-8e9c59254485,0,2024-03-10,0.0,Health & Beauty,PayPal
3e3228a0-0d67-4e2a-aa10-7e68395e7fab,0,2024-02-11,0.0,Clothing,Debit Card
3ae9d673-efe2-4155-84ea-a2f9513ad419,0,2022-12-19,270.99,Electronics,PayPal
3c4cd76a-57cf-4db4-820e-545a075fa640,0,2023-04-24,724.35,Electronics,Debit Card
f87894e0-1728-4109-afd7-5742e340cb4a,0,2022-09-02,350.68,Home & Garden,PayPal
958b5999-943e-4d80-abeb-5fb285047fc0,0,2024-05-13,66.94,Clothing,Bank Transfer
6492040d-56f8-4c1a-bbe0-5b62fb39c65d,0,2022-10-09,266.68,Automotive,Credit Card
92ad692c-6e50-43bd-b47e-b0606ce6e802,0,2022-08-19,912.41,Home & Garden,Bank Transfer
095992d4-56e4-4756-b930-74f701363489,0,2023-09-07,236.28,Automotive,Bank Transfer
aeba2f6d-bf7f-4a93-b947-4b5d03d6fa95,0,2023-06-10,0.0,Health & Beauty,Bank Transfer
ce3f403f-b955-4364-ae22-bf351381e01f,0,2023-08-17,962.08,Automotive,Bank Transfer
eeebfab7-8917-4eb2-a187-fae698d2978b,0,2023-07-28,913.27,Automotive,Debit Card
c4a7ca71-d1b7-4c29-863b-b0c17bdc0508,0,2022-09-18,698.57,Clothing,PayPal
78bee088-4d98-4eaf-ab74-cac78e41e898,0,2024-06-16,556.16,Automotive,Debit Card
93532115-4bd5-4a6e-b019-c37003555495,0,2023-07-22,0.0,Clothing,Credit Card
939cf2d9-6764-404e-8ea8-ea5d283c3b8b,0,2023-09-06,741.26,Electronics,Credit Card
4fa0e136-dc82-4b63-b106-51c60fc5d47e,0,2024-03-01,910.13,Home & Garden,Credit Card
401302a0-2748-49f3-bf78-d778d21d4cc7,0,2023-06-22,233.01,Electronics,Bank Transfer
2d76d24b-3693-4802-8014-9ea47fb95597,0,2022-11-25,199.7,Home & Garden,Credit Card
3c0a3687-a1aa-421e-b671-9e4f859c56e4,0,2022-10-30,681.87,Clothing,Debit Card
73406732-e0cc-4ae6-a03b-aed8ed40dbee,0,2023-09-16,867.6,Home & Garden,Credit Card
474f9233-0616-431b-b3e9-a6feabe68abb,0,2023-05-08,587.91,Home & Garden,PayPal
a5e3f473-4157-4b7e-8377-05720206d7a7,0,2023-10-31,321.74,Health & Beauty,Debit Card
cb8f9257-d8ad-4751-998d-40e56cfe17e4,0,2023-02-17,558.68,Home & Garden,PayPal
35dc485e-ab21-430b-87b0-b09dab982f99,0,,959.71,Home & Garden,Credit Card
d968cee0-3524-42d4-a0f7-5fe6e8284890,0,2023-09-20,426.33,,PayPal
0928ee67-7a9c-4f75-b73e-4a0e0ef3347f,0,2024-06-10,942.98,Home & Garden,Credit Card
c3ee84bb-f586-4e4f-9d43-48af820faf03,0,2023-02-20,512.77,Electronics,PayPal
ab0ff3f2-c413-41cd-a69d-9ec090b6739b,0,2022-08-09,0.0,Automotive,Debit Card
c51a0615-0139-4cfb-84f7-0c5f12c7d9b8,0,2023-11-20,583.87,Home & Garden,Bank Transfer
c98edfc3-4819-4b2b-9af8-281ada990517,0,2022-10-19,950.76,Electronics,Debit Card
362a01b9-67b2-4b9e-b703-44c9567fd51d,0,2023-09-03,888.21,Clothing,PayPal
00d4fbfe-5ce0-4d87-a307-b15801d1373e,0,2023-04-05,347.7,Health & Beauty,PayPal
c74dc709-15bb-4652-9930-1c5f5897bfe3,0,2024-04-09,138.48,Clothing,Credit Card
fd51c466-a180-4f86-b92d-e72b7012685c,0,2022-11-15,632.67,Automotive,Credit Card
1f0f2c2d-eb0a-4ffb-a21a-684f892bd7fd,0,2023-02-26,673.93,,PayPal
137362fe-5ca3-4d01-806d-8c4d1f7b29aa,0,2022-08-23,509.97,Clothing,Debit Card
b8a3bca9-79e2-4a99-96be-f23108c05f00,0,2023-01-03,924.78,Home & Garden,Bank Transfer
7e78d05f-37e2-4af3-a15a-7ad19a968010,0,2024-03-24,688.33,Automotive,PayPal
13c2cba9-a93e-4167-86c4-8326e3cff8be,0,2024-06-18,0.0,Clothing,Bank Transfer
4f6d0e26-dbf8-4abe-8b06-083acba71564,0,2023-11-15,576.27,Health & Beauty,Debit Card
d59cf513-ec9c-40e3-919c-57e7893b0ae6,0,2023-02-14,249.22,Automotive,Debit Card
a57d8ffb-07d5-4af9-af25-fe178340fbd2,0,2024-04-03,0.0,Electronics,Debit Card
4e5e8598-a3bb-4580-8c9f-a2ec0d98afc4,0,2023-09-30,803.36,Automotive,Bank Transfer
675a23dc-8d6e-483a-b0ec-4dbcc6812db9,0,2023-11-18,0.0,Automotive,Credit Card
5a746fb9-5a97-4743-b985-ce43d03ef86f,0,2023-05-10,176.59,Electronics,Bank Transfer
5a0cec22-9828-4fa3-88ec-435606899c30,0,2024-04-16,964.34,Clothing,Debit Card
9b25a2c1-514e-425f-be87-a57533d5503e,0,2023-10-19,435.12,Automotive,PayPal
b0099c65-5803-4c0e-9747-44f2ea1157cc,0,2022-12-05,870.36,,PayPal
c948b688-1a1c-4d0d-828d-e130777f1fbd,0,2022-09-02,496.7,Home & Garden,Bank Transfer
4d348827-d2bd-4303-99aa-97a2ce15563f,0,2022-11-27,567.37,Home & Garden,PayPal
e6f38640-260c-4c82-bb98-1a5ad730365e,0,2022-07-23,428.35,Home & Garden,Bank Transfer
24b043e8-6fca-4d86-95a8-837e0ca09072,0,2023-06-01,446.84,Health & Beauty,Debit Card
1d4e578b-738c-4913-84f4-b008488eab48,0,2023-08-29,503.42,Electronics,Bank Transfer
d0874909-2b8a-4921-bec7-610d9452b113,0,2023-11-19,988.33,Electronics,Credit Card
c31b7475-f089-4708-be02-df18e1348a5e,0,2024-06-06,830.08,Electronics,PayPal
b66935bc-453f-4947-86e6-92d2e1d52872,0,2024-01-21,0.0,Health & Beauty,Bank Transfer
e3d2d960-e591-4007-b0b4-2748a6ae0963,0,2024-04-20,379.8,Clothing,Debit Card
064c6d93-5842-49ee-b934-43a9319e9707,0,2024-06-02,449.77,Electronics,Credit Card
0f3d2119-da2a-435b-8f87-7aa1ef4ffa03,0,2023-06-19,687.39,Clothing,PayPal
02b1b8cb-bc72-4ca5-af51-05e16bab084b,0,2023-07-26,0.0,Clothing,PayPal
fd51c466-a180-4f86-b92d-e72b7012685c,0,2023-12-27,640.87,Clothing,PayPal
1662e025-dc0e-4ab0-8728-cb90e85bfdeb,0,2023-07-03,36.21,Clothing,Debit Card
9800c7eb-9f32-4124-bb91-40c50fe2e85e,0,2022-12-08,308.68,,PayPal
e8d8dccc-96b4-4451-ac1b-c4de6d18c3dd,0,2024-06-05,891.74,Health & Beauty,Credit Card
a5fe1b34-7c1d-40d7-b156-2124bfadb490,0,2024-04-13,684.27,Automotive,Bank Transfer
481bcc62-9dcb-4766-bbdd-79f5554d73f8,0,2022-07-11,109.75,Home & Garden,Debit Card
4bd40429-64f4-4702-8327-40195f8e362a,0,2024-01-21,866.03,Clothing,Bank Transfer
113460b4-6a4a-4298-b54a-cf639a551f78,0,,274.71,Automotive,Debit Card
f5b15ef5-1301-4e8f-b2c8-9f7bcef998d8,0,2023-02-02,553.21,Home & Garden,Credit Card
848f7178-b94b-4d8e-8baa-6a3886828887,0,2022-10-31,155.15,Electronics,Credit Card
b1160da2-67a2-4ac3-a338-06f960278e02,0,2023-10-26,272.85,,PayPal
03fadc2e-1b9c-4386-aaa9-315f10e504ce,0,2023-11-07,102.39,Electronics,Bank Transfer
24884bac-7030-408b-b834-203c963e5f30,0,2023-03-29,17.35,Clothing,PayPal
1b6db98a-776e-4370-9d8c-f77a5ccc26c6,0,2023-01-29,512.6,Home & Garden,Credit Card
7e280186-770e-4c4a-b330-73dd471f956a,0,2024-03-17,318.72,Health & Beauty,Debit Card
e793093a-6f6d-41c2-afd5-d0b6bb69aa99,0,2024-02-17,396.16,Electronics,Bank Transfer
12e1aa2d-57e7-44de-af86-e71a42574c51,0,2022-09-20,0.0,Automotive,Credit Card
d18cda69-56ba-45a8-b3fe-ff52f040377a,0,2023-07-16,473.12,Home & Garden,Debit Card
25283b2b-4273-48ea-b92c-fa8866f06d97,0,2023-05-07,318.74,Electronics,Debit Card
78f0a8aa-5949-417c-b6c0-3782e659685e,0,2022-12-04,25.1,Health & Beauty,Credit Card
36d99323-1a8b-45ed-bd7d-30b948e29684,0,2023-05-29,744.97,Automotive,Bank Transfer
61c66c60-10e0-4c29-851e-840e6801be64,0,2023-01-11,211.07,Electronics,Bank Transfer
99abe3ae-4c10-457b-b071-7edd0f122ecf,0,,178.78,,PayPal
2d18e68b-8e15-4bea-9e3d-bc7e7797724d,0,2023-07-05,413.84,Clothing,Bank Transfer
2fb831c7-4ce9-435b-959d-3f69e179a6bf,0,2022-11-30,507.74,Electronics,Credit Card
b779c476-9543-44ef-b23e-72fd407bb706,0,2023-08-15,136.73,Home & Garden,Credit Card
703ac047-6c29-4d13-8ab3-373a4df6c98c,0,2022-12-01,305.03,Home & Garden,Credit Card
a0a6d222-668f-4476-bc29-f2d7b69aa9dd,0,2024-06-01,402.92,Home & Garden,Credit Card
f5172879-62d2-429f-8170-e7b96906e7c8,0,2022-11-25,0.0,Clothing,Credit Card
958e5c8d-48ca-42dd-bb71-a766a374233a,0,2024-05-03,128.25,Electronics,PayPal
eee4c0b3-21d6-47ae-8631-718341d97a86,0,2024-03-15,80.51,Electronics,Credit Card
d83178cf-653d-435c-a7e8-880361dec6e7,0,2022-09-26,343.46,Health & Beauty,Debit Card
9f30999e-2fb8-47f8-90df-b669aaaa8fbc,0,2022-12-23,733.11,Home & Garden,Credit Card
a564b20d-5525-4865-8113-20c1800cd39a,0,2022-11-06,545.21,Electronics,Credit Card
a7ab4450-714d-49df-932f-0fc904c35491,0,2024-04-14,0.0,Clothing,Credit Card
bb2d7d99-0a7e-495b-8c6a-6812a826e63a,0,2023-09-03,322.0,Electronics,Bank Transfer
2bf45bb4-ff28-4e6c-9f90-d749c6b45221,0,2023-03-11,560.45,Automotive,Credit Card
3225bbb4-c47c-44b8-aea8-6cca20b50892,0,2024-02-12,981.86,Health & Beauty,Credit Card
a7937edb-0b78-4642-afd6-50e3b4cf66b3,0,2022-11-28,368.91,Electronics,Bank Transfer
c655d6d2-58ed-4584-a015-4f280e2c192f,0,2024-02-19,63.94,Electronics,PayPal
5f60f582-6e37-44bf-8530-84c3153328ea,0,2022-08-15,490.45,Automotive,Bank Transfer
9110b6df-2a4c-4404-aeff-3c8b4c83279f,0,2023-11-05,27.27,Clothing,Bank Transfer
c542f337-bd14-4d58-8ef4-e609830bf5c1,0,2024-02-02,500.33,,Bank Transfer
c6789ac7-81c7-469a-a613-fe1fe1487953,0,2024-02-28,271.82,Home & Garden,Debit Card
24c99886-9e2e-4b95-a28d-6a809ddf8447,0,2022-08-10,699.04,Health & Beauty,Bank Transfer
a18647cb-a525-4f32-b871-2cc8a4789c3d,0,2022-09-24,408.19,Health & Beauty,Credit Card
aa70d7aa-5ca7-41f7-8392-13984b6c2632,0,2024-01-21,955.93,Home & Garden,Credit Card
6e623356-5088-4f02-afdd-dbe6bd948d8c,0,2023-04-05,787.15,Health & Beauty,Bank Transfer
3c0eae54-dde8-4291-95d3-f8dfb98c475a,0,2023-12-27,0.0,Home & Garden,Credit Card
99aa2615-17e0-47c8-915d-3ec0250aba6c,0,2024-02-11,940.27,Automotive,Debit Card
b707539e-7eaf-4c76-8a2f-944b44eee698,0,2024-05-02,173.05,Automotive,Credit Card
f808e889-308c-4356-a639-281ef3820b50,0,2023-11-08,226.38,Clothing,PayPal
4ece241c-935a-4380-bda6-715cbae36f17,0,2023-09-06,681.84,Home & Garden,Credit Card
8d8fe8bd-2009-4a15-be37-83dba3cef447,0,2024-03-08,0.0,,PayPal
7e3256b2-49d1-419e-a30c-8504f446e64e,0,2023-05-09,779.65,,Bank Transfer
efa3d3db-a2b1-4a72-8358-af8d19a2995a,0,2023-09-26,528.76,Home & Garden,Credit Card
01bbd379-afb0-4ff4-8197-9dad2ef2fa94,0,2023-07-04,34.6,Clothing,Debit Card
f102f93b-f32c-41d3-adcc-25e02a67c34f,0,2023-11-03,-100.0,Electronics,PayPal
ba78abe5-c514-46ca-8feb-95426be7f8a3,0,2023-03-12,834.86,Electronics,Bank Transfer
aa53dc4d-35a6-45a2-9ffb-f83d25cf0e60,0,2022-11-18,234.15,Health & Beauty,Bank Transfer
92d8fe98-faee-46c1-9fb3-b860fe226236,0,2024-02-05,262.3,Clothing,Credit Card
c5abc141-d6b8-46a6-8ff0-c67298460a8b,0,2023-07-27,39.15,Health & Beauty,Bank Transfer
4d24bcf2-5cbd-4f60-8ba5-4da86c72edf6,0,2023-12-21,45.2,,Debit Card
fe12cf9d-7da0-4ef0-a48a-bc3cff545790,0,2023-10-10,133.95,Clothing,Credit Card
8ffcde15-2128-478e-a4c5-a7c74ec5aad7,0,2024-03-14,918.29,,Credit Card
f5713ff7-0bcc-41c1-a71b-ac9113ac43a9,0,2022-12-05,179.61,Electronics,PayPal
64d8f1cf-7f71-495f-8ba1-c90332919799,0,2024-06-04,466.22,Electronics,Credit Card
2d76d24b-3693-4802-8014-9ea47fb95597,0,2024-06-29,954.33,Home & Garden,PayPal
6804bcfe-0e24-497f-994f-cd37513a45cd,0,2024-01-12,692.88,Home & Garden,Credit Card
0d27aeb2-f8d0-4221-a74f-17f02a290943,0,2024-06-09,718.11,Home & Garden,Credit Card
f099716c-a119-40c6-a3b5-56f7685fd85e,0,2024-05-08,767.16,Clothing,Debit Card
9f1fe17d-17fa-4287-88de-d3f65196023c,0,2023-03-01,987.1,Health & Beauty,Debit Card
d386662a-c1e2-4d7b-b6fc-ac6a9fbe4850,0,2023-12-26,668.15,Electronics,Credit Card
76ae365e-7b45-4763-94ec-3f98ef127fd5,0,2022-12-06,116.2,Automotive,Bank Transfer
44eca02a-cfa5-41ef-aad1-78ed5186ca64,0,2024-01-26,495.36,Clothing,Bank Transfer
b3b912ee-bc75-4ba3-aa9c-4be51830ed21,0,2022-09-16,309.48,Home & Garden,Bank Transfer
0e744af0-f183-499b-adb5-76ff753745e3,0,2023-12-19,204.82,Clothing,Bank Transfer
1f20eccf-664d-4f9b-b7b3-6c7e5ab0a5c6,0,2022-12-14,792.56,Home & Garden,Credit Card
6e0b43fc-e01d-46b6-8a25-d21fff7ccbe1,0,2023-05-31,578.86,Health & Beauty,Debit Card
aa53dc4d-35a6-45a2-9ffb-f83d25cf0e60,0,2023-02-01,452.05,Electronics,Credit Card
1028c9f7-f42a-425c-8250-292131378975,0,2024-02-08,446.36,Electronics,Debit Card
9c649d2d-4a30-4ae5-865a-044f7f0bb386,0,2023-10-22,468.05,Home & Garden,Debit Card
fc0c6daa-182e-431a-bfe6-bad99168e08d,0,2023-05-17,863.94,Home & Garden,PayPal
5edfab8a-fdac-4de4-92f0-2ca314b7fd59,0,2023-02-27,146.57,Health & Beauty,Debit Card
369d3b9f-54b4-44ac-8284-b6af32aec1c0,0,2024-05-26,276.79,Clothing,Bank Transfer
6cd7a734-a51d-4a11-ba1c-00c49d9a4490,0,2023-04-20,0.0,Health & Beauty,PayPal
fcb31c19-064e-4e81-b69f-16e8d8f3e737,0,2024-02-05,25.55,Health & Beauty,Credit Card
1c139f1f-280b-4c07-8fe0-db50181fe77a,0,,290.46,Health & Beauty,Credit Card
6919c087-4f09-4b19-a5a3-962999f01640,0,2024-01-17,423.73,Health & Beauty,Debit Card
ac6386cf-3044-4ec4-bc57-793052872002,0,2023-06-30,891.09,Electronics,Debit Card
c12ab95c-d42d-4e32-ae97-95faef364e52,0,2022-12-11,891.91,Automotive,Bank Transfer
d7467041-1718-4048-bd53-96a1d602181f,0,2024-05-23,711.57,Electronics,Debit Card
99fa724b-e2bd-4739-a204-3c94957fe3e8,0,2022-07-22,991.13,Automotive,Debit Card
28d8cbac-23a2-4953-aa60-f1fec74581b6,0,2023-08-10,163.35,Clothing,Debit Card
15e129b7-48ba-4b37-8ba4-703745e17019,0,2023-11-12,242.95,Health & Beauty,Bank Transfer
b56473e0-5c57-4325-94f2-6414db34f557,0,2023-01-23,398.68,Automotive,Bank Transfer
bc2031d8-5a4a-4cfc-98f1-0c1b8cc33934,0,2024-01-19,625.58,Automotive,PayPal
59e1ccfe-8f67-4f2c-8e4c-f1483df35ae8,0,2024-02-25,0.0,Home & Garden,PayPal
56fe3f0a-c1fe-4cfc-a986-658ebb6416e8,0,2024-05-20,476.3,Automotive,Credit Card
6cd7a734-a51d-4a11-ba1c-00c49d9a4490,0,2024-06-06,922.35,Automotive,Debit Card
69c0971b-1c85-429a-aa61-496f9c0a4410,0,2023-04-02,0.0,Clothing,PayPal
b9c8e875-2f63-4e06-a6b2-d20af9f7cf03,0,2022-11-01,298.81,Home & Garden,PayPal
f58c19c7-7b85-4aba-b26a-b90a641e31d2,0,2024-02-10,544.95,Health & Beauty,Bank Transfer
5dcc04f0-2300-4707-b737-82abb839b428,0,2023-11-28,244.66,Home & Garden,PayPal
f9edc899-39cf-4227-9b37-c40003bc28af,0,2023-06-22,0.0,Electronics,Bank Transfer
16d0b561-279d-4da9-9aa8-8c5906dff79a,0,2024-02-13,431.64,Health & Beauty,Credit Card
f3606f64-3f9f-4758-bd59-c9424f0d8028,0,2024-03-14,0.0,Home & Garden,Debit Card
cb51cbcb-0917-4528-b93b-8f5296ebef01,0,2024-05-09,456.22,Clothing,Bank Transfer
9b8c33cc-4121-4fad-82ee-fb5fa49b1b74,0,2024-04-23,742.88,Electronics,Debit Card
5114cf11-f320-4d3b-a145-73b42d48afb3,0,2023-06-10,131.61,Automotive,Bank Transfer
984d1ffa-8789-44f8-9a59-3c82e4d1d9c4,0,2023-01-06,0.0,Home & Garden,Credit Card
509c0596-50f8-4e68-8204-ddf396e67862,0,2023-02-19,167.3,,Credit Card
a1dd4810-7ae3-4502-8130-deb98f8cbe3a,0,2023-12-17,426.07,Home & Garden,Debit Card
b3b912ee-bc75-4ba3-aa9c-4be51830ed21,0,2023-03-19,269.34,Clothing,Credit Card
0779c97d-f4e4-4774-b1a5-deff552434a3,0,2023-11-03,127.37,,Bank Transfer
468ae943-0a40-445a-a8b1-b49b2e2cf6ae,0,,946.99,,PayPal
6a3b7487-1af2-45d6-b7d1-0ed4dbdb80fb,0,2023-08-29,987.6,Health & Beauty,Credit Card
39333cba-4f7a-4527-8b1d-5a22e4107a22,0,2023-12-19,0.0,Electronics,PayPal
e5f95782-43ff-40d9-89d2-d7f9bffbe205,0,2022-08-29,695.69,Health & Beauty,Debit Card
9e68d26c-7772-4fa8-a1f7-50c8c9c1db86,0,2022-09-11,71.42,Health & Beauty,Bank Transfer
6d9b7c15-f813-4be6-8071-815990189894,0,2023-07-06,278.34,Clothing,Credit Card
00115fc0-f155-42cd-ba68-58aab67b3360,0,2023-02-27,153.89,Electronics,Credit Card
89a1568b-5c22-46d0-87fb-6ff0ff6ba8aa,0,2022-11-30,662.57,Health & Beauty,PayPal
a8a7ca84-eb94-417d-a539-47f086159f3c,0,2023-05-25,34.12,Clothing,Bank Transfer
eeb74206-f6c8-4ebf-afa7-69d5bafd37fe,0,2022-12-07,109.37,Automotive,Credit Card
577fcc56-95dc-443a-9289-d12614f5cea3,0,2023-03-24,72.86,Electronics,Debit Card
3cdced98-055c-4037-a0a5-5f01cbc707b9,0,2022-11-02,188.02,Health & Beauty,Credit Card
99462720-beca-4890-852e-79d16990f055,0,2023-11-20,369.55,Clothing,Bank Transfer
499713c5-04d9-4f79-bd77-0d0e94208cd8,0,2023-08-30,695.92,Electronics,Credit Card
f3dc5fd3-b7ab-4996-ad89-1954cc27849e,0,2022-07-29,0.0,Clothing,Debit Card
8d435ee0-fa33-4553-880a-e26511ac3921,0,2023-08-05,0.0,Home & Garden,Credit Card
75675707-f167-4964-ae1c-9081f3a8f775,0,2024-03-06,604.66,Electronics,Bank Transfer
4db786fb-341d-4ed2-b5d3-0e0b5f6dff9f,0,2023-08-16,398.08,Home & Garden,PayPal
1e502d97-1e15-4ea4-a2e2-8e84f89f3e05,0,2024-06-17,557.36,Electronics,Bank Transfer
e173b550-09e9-4e41-a7a6-ed62238a5435,0,2022-11-25,0.0,,Debit Card
50465bde-6a9a-466d-804a-a8f046809a23,0,2024-03-21,996.45,Health & Beauty,Bank Transfer
7f237eb5-f4a7-403f-a3cc-72748ee810c6,0,,422.18,Automotive,Bank Transfer
09db9681-6875-42ce-bdf3-b9cc13a8eb54,0,2024-02-19,871.08,Health & Beauty,Bank Transfer
8a679619-e249-4c00-8651-db6a461f177b,0,2024-06-02,187.35,Clothing,Debit Card
1e66b466-e10c-48a8-a1a8-b1f7c963d0dd,0,2024-02-16,96.56,Automotive,Credit Card
1b29367c-428f-41aa-9402-760cd7c74306,0,2024-02-17,0.0,Home & Garden,PayPal
c655d6d2-58ed-4584-a015-4f280e2c192f,0,2023-05-25,874.17,Home & Garden,Debit Card
6db13c6e-a2bb-49ad-a464-502b5043aa88,0,2022-11-09,650.29,Automotive,PayPal
5a6f7a19-b881-4e41-ad91-480ecbb1022f,0,2023-10-27,535.74,Clothing,Credit Card
cb5e4e77-f873-413d-9e16-c8922842d051,0,2022-12-14,630.05,Automotive,Bank Transfer
5d70c85d-45b7-4f0d-bdb2-7945e2350942,0,2023-08-07,169.64,Health & Beauty,Credit Card
cf39f691-06b8-4e9b-93d7-cb9aff0966b4,0,2022-09-16,219.95,,Credit Card
dcd697ea-d0fd-4482-b17a-369ada8463b3,0,2023-04-21,110.13,Automotive,Bank Transfer
15b35d8e-1e31-4902-b912-94387a175204,0,2024-05-05,903.79,Electronics,Bank Transfer
cdd71e46-7539-41af-b9d5-6758abdfa2e6,0,2022-12-28,992.93,Health & Beauty,PayPal
e1fe4676-3d06-44d7-8aab-18f8330f8359,0,2023-03-29,462.19,Health & Beauty,Credit Card
ed5dc22d-7406-40bf-a647-e880e75bdbdd,0,2023-03-13,374.24,Home & Garden,Debit Card
8fb381a7-f59a-4da7-be95-d61ca40cf83d,0,2022-09-06,822.56,Electronics,Credit Card
13b1dad8-724d-45e8-9ecd-912d09e4931c,0,2024-06-17,792.23,Automotive,Bank Transfer
ea1d9b0e-9f4a-4105-aa9c-14308856de89,0,2024-05-09,238.82,Health & Beauty,PayPal
634e5e49-50a3-492e-9482-b2ff4820cd3e,0,2023-03-14,238.12,Automotive,PayPal
1c0a6902-727d-4b3a-9019-ff8a4e6779cf,0,2023-12-01,129.92,Automotive,Bank Transfer
9822b37e-7330-4112-ad4d-5243f8dedff2,0,2023-02-12,18.54,Clothing,Debit Card
12dc6fed-c847-4040-93a1-dd00eb7ccbc0,0,2024-02-26,861.36,Clothing,PayPal
0835b6e3-f10e-4a8d-8d11-e64445faed2f,0,2022-08-15,652.82,Electronics,Debit Card
28097c07-e810-4e64-8eae-bff2abd81bc1,0,2023-07-11,-100.0,Automotive,Credit Card
7c1ced6e-c1ff-4cc8-ad63-480b951db4e7,0,2024-01-02,220.21,,Credit Card
2de49c7c-32ae-4ba8-b058-622a090d7094,0,2022-10-15,615.28,Electronics,PayPal
9de4e68f-2be5-489d-bbe0-e2dff3d3d24c,0,2023-05-14,0.0,Home & Garden,Credit Card
35c92647-8109-4097-a6cd-ae3aca6b16ba,0,2022-08-05,318.45,Home & Garden,PayPal
a71f910e-a780-4535-8a7a-e58f5ec0d660,0,2024-05-13,958.79,Health & Beauty,Credit Card
1f20eccf-664d-4f9b-b7b3-6c7e5ab0a5c6,0,2024-05-01,689.06,Health & Beauty,Bank Transfer
f71e72b6-e451-42da-a1d5-6ef629c553f8,0,2024-05-11,116.61,Clothing,Bank Transfer
524b6ea2-4194-4af3-bb10-871238f96f77,0,2023-03-18,972.47,Clothing,PayPal
b758c23f-d8b8-4baa-b8ed-f122f14181f8,0,2023-09-09,633.46,Clothing,Bank Transfer
948ad644-2c83-4eb1-af0c-c16e76afccfb,0,2023-06-11,686.25,Automotive,Bank Transfer
7a2c7c71-1f0d-4e00-b1e7-821708ec5194,0,2024-05-18,620.57,Clothing,PayPal
c1c02927-e338-4f99-8441-7c3edda6850d,0,2023-03-01,135.62,,Debit Card
56fe3f0a-c1fe-4cfc-a986-658ebb6416e8,0,2024-06-11,24.13,Clothing,Credit Card
d6cb250c-9517-449a-b102-01eb688982cb,0,2023-01-26,132.97,Clothing,Bank Transfer
2a36ba73-e710-4a2f-8d90-2cbe1831e30f,0,2022-09-19,323.04,Home & Garden,Debit Card
0a610e96-95c5-439b-9804-e19af5aad6ff,0,2024-06-02,81.13,Automotive,PayPal
d3b37301-dfba-4182-a0be-1da6f2186393,0,2023-12-11,13.43,Clothing,PayPal
9d62293d-b5fd-4efa-b359-2039d2427c59,0,2023-07-21,19.75,Electronics,PayPal
06125b2b-549c-4bee-9724-c03f0aa58dbb,0,2023-06-23,535.56,Health & Beauty,PayPal
7c04fa8c-3838-4820-830b-fec86eeb507e,0,2022-12-13,973.15,Electronics,Credit Card
